shift_id,rider_id,status
4146,61,confirmed
4147,64,confirmed
4148,61,confirmed
4149,64,confirmed
4150,61,confirmed
4151,24,confirmed
4152,61,confirmed
4153,24,confirmed
4154,61,confirmed
4155,58,confirmed
4156,24,confirmed
4157,111,confirmed
4158,145,confirmed
4159,24,confirmed
4160,14,confirmed
4161,14,confirmed
4162,14,confirmed
4163,215,confirmed
4164,17,confirmed
4165,17,confirmed
4166,215,confirmed
4167,215,confirmed
4168,17,confirmed
4169,17,confirmed
4170,49,confirmed
4171,49,confirmed
4172,215,confirmed
4173,24,confirmed
4174,70,confirmed
4175,58,confirmed
4176,70,confirmed
4177,64,confirmed
4178,224,confirmed
4179,70,confirmed
4180,70,confirmed
4181,69,confirmed
4182,69,confirmed
4183,32,confirmed
4184,51,confirmed
4185,32,confirmed
4186,51,confirmed
4187,32,confirmed
4188,51,confirmed
4189,32,confirmed
4190,51,confirmed
4191,51,confirmed
4192,49,confirmed
4193,12,confirmed
4194,17,confirmed
4195,17,confirmed
4196,215,confirmed
4197,69,confirmed
4198,17,confirmed
4199,215,confirmed
4200,69,confirmed
4201,220,confirmed
4202,77,confirmed
4203,,cancelled_by_rider
4204,,cancelled_by_rider
4205,,cancelled_by_rider
4206,3,confirmed
4207,3,confirmed
4208,224,confirmed
4209,3,confirmed
4210,220,confirmed
4211,220,confirmed
4212,25,confirmed
4213,25,confirmed
4214,247,confirmed
4215,232,confirmed
4216,25,confirmed
4217,232,confirmed
4218,9,confirmed
4219,203,cancelled_by_rider
4220,29,confirmed
4221,29,confirmed
4222,203,confirmed
4223,203,confirmed
4224,29,confirmed
4225,203,confirmed
4226,29,confirmed
4227,203,confirmed
4228,29,confirmed
4229,73,confirmed
4230,73,confirmed
4231,73,confirmed
4232,31,confirmed
4233,24,confirmed
4234,21,confirmed
4235,21,confirmed
4236,21,confirmed
4237,12,confirmed
4238,21,confirmed
4239,21,confirmed
4240,241,confirmed
4241,21,confirmed
4242,111,confirmed
4243,58,confirmed
4244,58,confirmed
4245,71,confirmed
4246,31,confirmed
4247,31,confirmed
4248,31,confirmed
4249,31,confirmed
4250,71,confirmed
4251,31,confirmed
4252,61,confirmed
4253,216,confirmed
4254,241,confirmed
4255,216,confirmed
4256,216,confirmed
4257,14,confirmed
4258,216,confirmed
4259,241,confirmed
4260,25,confirmed
4261,216,confirmed
4262,249,confirmed
4263,77,cancelled_by_rider
4264,77,confirmed
4265,77,confirmed
4266,77,confirmed
4267,245,confirmed
4268,77,confirmed
4269,77,confirmed
4270,77,confirmed
4271,245,confirmed
4272,245,confirmed
4273,245,confirmed
4274,245,confirmed
4275,245,confirmed
4276,245,confirmed
4277,245,confirmed
4278,245,confirmed
4279,227,confirmed
4280,145,confirmed
4281,227,confirmed
4282,145,confirmed
4283,42,confirmed
4284,35,confirmed
4285,35,confirmed
4286,35,confirmed
4287,57,confirmed
4288,57,confirmed
4289,35,confirmed
4290,35,confirmed
4291,237,confirmed
4292,237,confirmed
4293,9,confirmed
4294,232,confirmed
4295,9,confirmed
4296,233,confirmed
4297,233,confirmed
4298,233,confirmed
4299,58,confirmed
4300,31,confirmed
4301,,cancelled_by_rider
4302,201,confirmed
4303,201,confirmed
4304,,cancelled_by_rider
4305,58,confirmed
4306,201,confirmed
4307,218,confirmed
4308,201,confirmed
4309,201,confirmed
4310,218,confirmed
4311,58,confirmed
4312,58,confirmed
4313,,cancelled_by_rider
4314,32,confirmed
4315,32,confirmed
4316,231,confirmed
4317,231,confirmed
4318,32,confirmed
4319,232,confirmed
4320,232,confirmed
4321,43,confirmed
4322,43,confirmed
4323,43,confirmed
4324,57,confirmed
4325,57,confirmed
4326,24,confirmed
4327,24,confirmed
4328,71,confirmed
4329,71,confirmed
4330,118,confirmed
4331,118,confirmed
4332,71,confirmed
4333,71,confirmed
4334,118,confirmed
4335,118,confirmed
4336,24,confirmed
4337,24,confirmed
4338,118,confirmed
4339,118,confirmed
4340,48,confirmed
4341,48,confirmed
4342,48,confirmed
4343,248,confirmed
4344,48,confirmed
4345,61,confirmed
4346,247,confirmed
4347,25,confirmed
4348,224,confirmed
4349,241,confirmed
4350,224,confirmed
4351,12,confirmed
4352,12,confirmed
4353,233,confirmed
4354,237,confirmed
4355,61,confirmed
4356,64,confirmed
4357,61,confirmed
4358,64,confirmed
4359,61,confirmed
4360,58,confirmed
4361,61,confirmed
4362,64,confirmed
4363,61,confirmed
4364,58,confirmed
4365,247,confirmed
4366,237,confirmed
4367,25,confirmed
4368,24,confirmed
4369,14,confirmed
4370,14,confirmed
4371,14,confirmed
4372,215,confirmed
4373,17,confirmed
4374,17,confirmed
4375,215,confirmed
4376,215,confirmed
4377,17,confirmed
4378,17,confirmed
4379,248,confirmed
4380,248,confirmed
4381,215,confirmed
4382,224,confirmed
4383,70,confirmed
4384,224,confirmed
4385,70,confirmed
4386,224,confirmed
4387,224,confirmed
4388,70,confirmed
4389,70,confirmed
4390,69,confirmed
4391,201,confirmed
4392,32,confirmed
4393,51,confirmed
4394,32,confirmed
4395,51,confirmed
4396,32,confirmed
4397,51,confirmed
4398,32,confirmed
4399,51,confirmed
4400,51,confirmed
4401,248,confirmed
4402,51,confirmed
4403,17,confirmed
4404,17,confirmed
4405,215,confirmed
4406,69,confirmed
4407,17,confirmed
4408,215,confirmed
4409,69,confirmed
4410,51,confirmed
4411,69,confirmed
4412,21,confirmed
4413,32,confirmed
4414,57,confirmed
4415,32,confirmed
4416,9,confirmed
4417,57,cancelled_by_rider
4418,247,cancelled_by_rider
4419,57,cancelled_by_rider
4420,247,cancelled_by_rider
4421,57,cancelled_by_rider
4422,49,cancelled_by_rider
4423,57,cancelled_by_rider
4424,49,cancelled_by_rider
4425,240,cancelled_by_rider
4426,247,cancelled_by_rider
4427,240,cancelled_by_rider
4428,247,cancelled_by_rider
4429,49,cancelled_by_rider
4430,199,cancelled_by_rider
4431,49,cancelled_by_rider
4432,215,cancelled_by_rider
4433,215,cancelled_by_rider
4434,215,cancelled_by_rider
4435,248,cancelled_by_rider
4436,199,cancelled_by_rider
4437,57,cancelled_by_rider
4438,240,cancelled_by_rider
4439,49,cancelled_by_rider
4440,240,cancelled_by_rider
4441,57,cancelled_by_rider
4442,240,cancelled_by_rider
4443,49,cancelled_by_rider
4444,240,cancelled_by_rider
4445,77,confirmed
4446,57,confirmed
4447,12,confirmed
4448,21,confirmed
4449,21,confirmed
4450,3,confirmed
4451,3,confirmed
4452,3,confirmed
4453,3,confirmed
4454,3,confirmed
4455,,cancelled_by_rider
4456,70,confirmed
4457,247,confirmed
4458,247,confirmed
4459,247,cancelled_by_rider
4460,9,cancelled_by_rider
4461,9,cancelled_by_rider
4462,9,cancelled_by_rider
4463,203,confirmed
4464,29,confirmed
4465,29,confirmed
4466,203,cancelled_by_rider
4467,203,confirmed
4468,29,confirmed
4469,203,confirmed
4470,29,confirmed
4471,203,confirmed
4472,29,confirmed
4473,73,confirmed
4474,73,confirmed
4475,73,confirmed
4476,,cancelled_by_rider
4477,247,confirmed
4478,,cancelled_by_rider
4479,247,confirmed
4480,12,confirmed
4481,57,confirmed
4482,58,confirmed
4483,58,confirmed
4484,31,confirmed
4485,71,confirmed
4486,31,confirmed
4487,31,confirmed
4488,233,confirmed
4489,233,confirmed
4490,233,confirmed
4491,216,confirmed
4492,24,confirmed
4493,249,confirmed
4494,61,confirmed
4495,61,confirmed
4496,24,confirmed
4497,61,confirmed
4498,241,confirmed
4499,241,confirmed
4500,111,confirmed
4501,249,confirmed
4502,199,confirmed
4503,227,confirmed
4504,247,confirmed
4505,247,confirmed
4506,245,confirmed
4507,245,confirmed
4508,247,confirmed
4509,247,confirmed
4510,245,confirmed
4511,245,confirmed
4512,247,confirmed
4513,247,confirmed
4514,247,confirmed
4515,247,confirmed
4516,245,confirmed
4517,245,confirmed
4518,145,confirmed
4519,227,confirmed
4520,145,confirmed
4521,145,confirmed
4522,,cancelled_by_rider
4523,35,confirmed
4524,35,confirmed
4525,35,confirmed
4526,57,confirmed
4527,57,confirmed
4528,35,confirmed
4529,35,confirmed
4530,224,confirmed
4531,224,confirmed
4532,24,confirmed
4533,9,confirmed
4534,49,confirmed
4535,233,confirmed
4536,233,confirmed
4537,233,confirmed
4538,,cancelled_by_rider
4539,119,confirmed
4540,119,confirmed
4541,201,confirmed
4542,119,confirmed
4543,119,confirmed
4544,,cancelled_by_rider
4545,201,confirmed
4546,201,confirmed
4547,119,confirmed
4548,119,confirmed
4549,119,confirmed
4550,218,confirmed
4551,201,confirmed
4552,201,confirmed
4553,31,confirmed
4554,32,confirmed
4555,32,confirmed
4556,231,confirmed
4557,231,confirmed
4558,231,confirmed
4559,232,confirmed
4560,232,confirmed
4561,43,confirmed
4562,43,confirmed
4563,43,confirmed
4564,232,confirmed
4565,232,confirmed
4566,118,confirmed
4567,118,confirmed
4568,118,confirmed
4569,118,confirmed
4570,77,confirmed
4571,77,confirmed
4572,77,confirmed
4573,71,confirmed
4574,118,confirmed
4575,118,confirmed
4576,77,confirmed
4577,118,confirmed
4578,118,confirmed
4579,118,confirmed
4580,57,confirmed
4581,57,confirmed
4582,57,confirmed
4583,48,confirmed
4584,48,confirmed
4585,61,confirmed
4586,249,confirmed
4587,111,confirmed
4588,12,confirmed
4589,12,confirmed
4590,224,confirmed
4591,224,confirmed
4592,12,confirmed
4593,12,confirmed
4594,12,confirmed
4595,61,confirmed
4596,64,confirmed
4597,61,confirmed
4598,64,confirmed
4599,61,confirmed
4600,58,confirmed
4601,61,confirmed
4602,64,confirmed
4603,61,confirmed
4604,69,confirmed
4605,249,confirmed
4606,69,confirmed
4607,111,confirmed
4608,42,confirmed
4609,14,confirmed
4610,14,confirmed
4611,14,confirmed
4612,215,confirmed
4613,215,confirmed
4614,215,confirmed
4615,215,confirmed
4616,215,confirmed
4617,249,confirmed
4618,70,confirmed
4619,12,confirmed
4620,70,confirmed
4621,12,confirmed
4622,24,confirmed
4623,70,confirmed
4624,70,confirmed
4625,21,confirmed
4626,32,confirmed
4627,32,confirmed
4628,51,confirmed
4629,32,confirmed
4630,51,confirmed
4631,32,confirmed
4632,51,confirmed
4633,32,confirmed
4634,51,confirmed
4635,51,confirmed
4636,51,confirmed
4637,51,confirmed
4638,17,confirmed
4639,17,confirmed
4640,69,confirmed
4641,215,confirmed
4642,17,confirmed
4643,69,confirmed
4644,215,confirmed
4645,9,confirmed
4646,69,confirmed
4647,21,confirmed
4648,21,confirmed
4649,57,confirmed
4650,9,confirmed
4651,21,confirmed
4652,77,cancelled_by_rider
4653,77,confirmed
4654,21,cancelled_by_rider
4655,21,confirmed
4656,21,confirmed
4657,,cancelled_by_rider
4658,3,confirmed
4659,3,confirmed
4660,3,confirmed
4661,3,confirmed
4662,3,confirmed
4663,49,confirmed
4664,203,confirmed
4665,29,confirmed
4666,29,confirmed
4667,203,confirmed
4668,203,confirmed
4669,29,confirmed
4670,203,confirmed
4671,29,confirmed
4672,203,confirmed
4673,29,confirmed
4674,73,confirmed
4675,73,confirmed
4676,240,confirmed
4677,9,confirmed
4678,24,confirmed
4679,21,confirmed
4680,240,confirmed
4681,24,confirmed
4682,21,confirmed
4683,71,confirmed
4684,71,confirmed
4685,32,confirmed
4686,32,confirmed
4687,71,confirmed
4688,71,confirmed
4689,71,confirmed
4690,,cancelled_by_rider
4691,216,confirmed
4692,228,confirmed
4693,,cancelled_by_rider
4694,,cancelled_by_rider
4695,249,confirmed
4696,,cancelled_by_rider
4697,12,confirmed
4698,12,confirmed
4699,,cancelled_by_rider
4700,216,confirmed
4701,199,confirmed
4702,199,confirmed
4703,245,confirmed
4704,245,confirmed
4705,247,confirmed
4706,247,confirmed
4707,245,confirmed
4708,245,confirmed
4709,247,confirmed
4710,247,confirmed
4711,245,confirmed
4712,245,confirmed
4713,247,confirmed
4714,2157,confirmed
4715,2157,confirmed
4716,2157,confirmed
4717,,cancelled_by_rider
4718,2157,confirmed
4719,,cancelled_by_rider
4720,145,confirmed
4721,202,confirmed
4722,2157,confirmed
4723,2157,confirmed
4724,35,confirmed
4725,35,confirmed
4726,35,confirmed
4727,57,confirmed
4728,57,confirmed
4729,35,confirmed
4730,35,confirmed
4731,25,confirmed
4732,24,confirmed
4733,24,confirmed
4734,24,confirmed
4735,24,confirmed
4736,233,confirmed
4737,233,confirmed
4738,233,confirmed
4739,119,confirmed
4740,119,confirmed
4741,201,confirmed
4742,201,confirmed
4743,201,confirmed
4744,218,confirmed
4745,119,confirmed
4746,201,confirmed
4747,119,confirmed
4748,201,confirmed
4749,201,confirmed
4750,119,confirmed
4751,218,confirmed
4752,201,confirmed
4753,119,cancelled_by_rider
4754,32,confirmed
4755,32,confirmed
4756,231,confirmed
4757,231,confirmed
4758,32,confirmed
4759,232,confirmed
4760,232,confirmed
4761,43,confirmed
4762,43,confirmed
4763,232,confirmed
4764,232,confirmed
4765,232,confirmed
4766,118,confirmed
4767,118,confirmed
4768,118,confirmed
4769,118,confirmed
4770,77,confirmed
4771,77,confirmed
4772,71,confirmed
4773,71,confirmed
4774,118,confirmed
4775,118,confirmed
4776,118,confirmed
4777,118,confirmed
4778,118,confirmed
4779,118,confirmed
4780,57,confirmed
4781,57,confirmed
4782,57,confirmed
4783,48,confirmed
4784,48,confirmed
4785,61,confirmed
4786,111,confirmed
4787,77,confirmed
4788,64,confirmed
4789,224,confirmed
4790,224,confirmed
4791,224,confirmed
4792,21,confirmed
4793,21,confirmed
4794,21,confirmed
4795,61,confirmed
4796,42,confirmed
4797,61,confirmed
4798,64,confirmed
4799,61,confirmed
4800,24,confirmed
4801,61,confirmed
4802,64,confirmed
4803,61,confirmed
4804,233,confirmed
4805,111,confirmed
4806,249,confirmed
4807,77,confirmed
4808,42,confirmed
4809,14,confirmed
4810,14,confirmed
4811,14,confirmed
4812,215,confirmed
4813,248,confirmed
4814,215,confirmed
4815,248,confirmed
4816,215,confirmed
4817,224,confirmed
4818,70,confirmed
4819,249,confirmed
4820,42,confirmed
4821,224,confirmed
4822,70,confirmed
4823,70,confirmed
4824,70,confirmed
4825,202,confirmed
4826,9,confirmed
4827,111,confirmed
4828,51,confirmed
4829,111,confirmed
4830,51,confirmed
4831,111,confirmed
4832,51,confirmed
4833,111,confirmed
4834,51,confirmed
4835,51,confirmed
4836,248,confirmed
4837,51,confirmed
4838,17,confirmed
4839,17,confirmed
4840,215,confirmed
4841,69,confirmed
4842,17,confirmed
4843,215,confirmed
4844,69,confirmed
4845,58,confirmed
4846,32,confirmed
4847,21,confirmed
4848,21,confirmed
4849,57,confirmed
4850,9,confirmed
4851,21,confirmed
4852,9,confirmed
4853,77,cancelled_by_rider
4854,77,confirmed
4855,3,confirmed
4856,3,confirmed
4857,3,confirmed
4858,3,confirmed
4859,3,confirmed
4860,233,confirmed
4861,203,confirmed
4862,29,confirmed
4863,29,confirmed
4864,203,confirmed
4865,203,confirmed
4866,29,confirmed
4867,203,confirmed
4868,29,confirmed
4869,203,confirmed
4870,29,confirmed
4871,49,confirmed
4872,73,confirmed
4873,73,confirmed
4874,248,confirmed
4875,248,confirmed
4876,249,confirmed
4877,57,confirmed
4878,,cancelled_by_rider
4879,77,confirmed
4880,215,confirmed
4881,58,confirmed
4882,58,confirmed
4883,202,confirmed
4884,233,confirmed
4885,32,confirmed
4886,233,confirmed
4887,71,confirmed
4888,32,confirmed
4889,12,confirmed
4890,199,confirmed
4891,199,confirmed
4892,245,confirmed
4893,245,confirmed
4894,247,confirmed
4895,247,confirmed
4896,245,confirmed
4897,245,confirmed
4898,247,confirmed
4899,247,confirmed
4900,247,confirmed
4901,247,confirmed
4902,247,confirmed
4903,247,confirmed
4904,240,confirmed
4905,240,confirmed
4906,,cancelled_by_rider
4907,2157,confirmed
4908,,cancelled_by_rider
4909,2157,confirmed
4910,57,confirmed
4911,227,confirmed
4912,2157,confirmed
4913,35,confirmed
4914,35,confirmed
4915,35,confirmed
4916,57,confirmed
4917,57,confirmed
4918,35,confirmed
4919,35,confirmed
4920,24,confirmed
4921,199,confirmed
4922,24,confirmed
4923,199,confirmed
4924,24,confirmed
4925,24,confirmed
4926,24,confirmed
4927,224,confirmed
4928,224,confirmed
4929,224,confirmed
4930,119,confirmed
4931,119,confirmed
4932,31,confirmed
4933,119,confirmed
4934,31,confirmed
4935,32,confirmed
4936,31,confirmed
4937,31,confirmed
4938,58,confirmed
4939,119,confirmed
4940,31,confirmed
4941,119,confirmed
4942,32,confirmed
4943,119,confirmed
4944,31,confirmed
4945,32,confirmed
4946,231,confirmed
4947,231,confirmed
4948,231,confirmed
4949,231,confirmed
4950,232,confirmed
4951,232,confirmed
4952,43,confirmed
4953,43,confirmed
4954,43,confirmed
4955,232,confirmed
4956,232,confirmed
4957,118,confirmed
4958,118,confirmed
4959,77,confirmed
4960,77,confirmed
4961,118,confirmed
4962,118,confirmed
4963,77,confirmed
4964,77,confirmed
4965,118,confirmed
4966,118,confirmed
4967,71,confirmed
4968,118,confirmed
4969,118,confirmed
4970,118,confirmed
4971,57,confirmed
4972,57,confirmed
4973,57,confirmed
4974,48,confirmed
4975,48,confirmed
4976,61,confirmed
4977,12,confirmed
4978,12,confirmed
4979,21,confirmed
4980,24,confirmed
4981,21,confirmed
4982,224,confirmed
4983,1,confirmed
4984,117,confirmed
4985,117,confirmed
4986,61,confirmed
4987,64,confirmed
4988,256,confirmed
4989,64,confirmed
4990,61,confirmed
4991,42,confirmed
4992,61,confirmed
4993,64,confirmed
4994,61,confirmed
4995,58,confirmed
4996,12,confirmed
4997,58,confirmed
4998,12,confirmed
4999,42,confirmed
5000,14,confirmed
5001,14,confirmed
5002,14,confirmed
5003,215,confirmed
5004,215,confirmed
5005,215,confirmed
5006,215,confirmed
5007,12,confirmed
5008,32,confirmed
5009,70,confirmed
5010,32,confirmed
5011,256,confirmed
5012,251,confirmed
5013,70,confirmed
5014,70,confirmed
5015,70,confirmed
5016,21,confirmed
5017,21,confirmed
5018,111,confirmed
5019,51,confirmed
5020,111,confirmed
5021,51,confirmed
5022,21,confirmed
5023,51,confirmed
5024,245,confirmed
5025,51,confirmed
5026,51,confirmed
5027,27,confirmed
5028,51,confirmed
5029,17,confirmed
5030,17,confirmed
5031,69,confirmed
5032,215,confirmed
5033,17,confirmed
5034,69,confirmed
5035,215,confirmed
5036,77,confirmed
5037,32,confirmed
5038,32,confirmed
5039,58,confirmed
5040,21,confirmed
5041,32,confirmed
5042,21,confirmed
5043,32,confirmed
5044,,cancelled_by_rider
5045,,cancelled_by_rider
5046,77,cancelled_by_rider
5047,3,confirmed
5048,3,confirmed
5049,3,confirmed
5050,3,confirmed
5051,3,confirmed
5052,233,confirmed
5053,203,confirmed
5054,29,confirmed
5055,29,confirmed
5056,203,confirmed
5057,203,confirmed
5058,29,confirmed
5059,203,confirmed
5060,29,confirmed
5061,27,confirmed
5062,29,confirmed
5063,73,confirmed
5064,73,confirmed
5065,73,confirmed
5066,216,confirmed
5067,216,confirmed
5068,48,confirmed
5069,48,confirmed
5070,251,confirmed
5071,21,confirmed
5072,216,confirmed
5073,111,confirmed
5074,249,confirmed
5075,251,confirmed
5076,12,cancelled_by_rider
5077,,cancelled_by_rider
5078,48,confirmed
5079,48,confirmed
5080,27,confirmed
5081,57,confirmed
5082,27,confirmed
5083,14,confirmed
5084,14,confirmed
5085,233,confirmed
5086,22,confirmed
5087,22,confirmed
5088,22,confirmed
5089,31,confirmed
5090,71,confirmed
5091,22,confirmed
5092,22,confirmed
5093,249,confirmed
5094,249,confirmed
5095,61,confirmed
5096,258,confirmed
5097,249,confirmed
5098,249,confirmed
5099,249,confirmed
5100,199,confirmed
5101,199,confirmed
5102,247,confirmed
5103,247,confirmed
5104,247,confirmed
5105,247,confirmed
5106,247,confirmed
5107,247,confirmed
5108,,cancelled_by_rider
5109,,cancelled_by_rider
5110,57,confirmed
5111,57,confirmed
5112,2157,confirmed
5113,2157,confirmed
5114,2157,confirmed
5115,2157,confirmed
5116,2157,cancelled_by_rider
5117,2157,confirmed
5118,2157,confirmed
5119,227,confirmed
5120,,cancelled_by_rider
5121,35,confirmed
5122,35,confirmed
5123,57,confirmed
5124,,cancelled_by_rider
5125,247,confirmed
5126,247,confirmed
5127,251,confirmed
5128,199,confirmed
5129,199,confirmed
5130,199,confirmed
5131,24,confirmed
5132,24,confirmed
5133,24,confirmed
5134,24,confirmed
5135,117,confirmed
5136,224,confirmed
5137,258,confirmed
5138,119,confirmed
5139,119,confirmed
5140,,cancelled_by_rider
5141,32,confirmed
5142,,cancelled_by_rider
5143,31,confirmed
5144,119,confirmed
5145,31,confirmed
5146,,cancelled_by_rider
5147,119,confirmed
5148,119,confirmed
5149,31,confirmed
5150,32,confirmed
5151,31,confirmed
5152,32,confirmed
5153,32,confirmed
5154,32,confirmed
5155,231,confirmed
5156,231,confirmed
5157,32,confirmed
5158,232,confirmed
5159,232,confirmed
5160,43,confirmed
5161,43,confirmed
5162,43,confirmed
5163,232,confirmed
5164,232,confirmed
5165,77,confirmed
5166,77,confirmed
5167,71,confirmed
5168,71,confirmed
5169,77,confirmed
5170,77,confirmed
5171,118,confirmed
5172,118,confirmed
5173,77,confirmed
5174,77,confirmed
5175,118,confirmed
5176,118,confirmed
5177,118,confirmed
5178,118,confirmed
5179,57,confirmed
5180,257,confirmed
5181,48,confirmed
5182,261,confirmed
5183,61,confirmed
5184,111,confirmed
5185,77,confirmed
5186,216,confirmed
5187,1,confirmed
5188,1,confirmed
5189,12,confirmed
5190,1,confirmed
5191,12,confirmed
5192,12,confirmed
5193,61,confirmed
5194,61,confirmed
5195,61,confirmed
5196,64,confirmed
5197,61,confirmed
5198,262,confirmed
5199,61,confirmed
5200,224,confirmed
5201,61,confirmed
5202,,cancelled_by_rider
5203,111,confirmed
5204,251,confirmed
5205,77,confirmed
5206,64,confirmed
5207,215,confirmed
5208,215,confirmed
5209,215,confirmed
5210,215,confirmed
5211,23,confirmed
5212,251,confirmed
5213,12,confirmed
5214,251,confirmed
5215,20,confirmed
5216,251,confirmed
5217,256,confirmed
5218,251,confirmed
5219,259,confirmed
5220,21,confirmed
5221,9,confirmed
5222,245,confirmed
5223,51,confirmed
5224,245,confirmed
5225,51,confirmed
5226,245,confirmed
5227,51,confirmed
5228,111,confirmed
5229,51,confirmed
5230,1,confirmed
5231,1,confirmed
5232,1,confirmed
5233,17,confirmed
5234,17,confirmed
5235,215,confirmed
5236,69,confirmed
5237,17,confirmed
5238,215,confirmed
5239,69,confirmed
5240,258,confirmed
5241,32,confirmed
5242,32,confirmed
5243,21,confirmed
5244,32,confirmed
5245,21,confirmed
5246,32,confirmed
5247,21,confirmed
5248,,cancelled_by_rider
5249,,cancelled_by_rider
5250,42,confirmed
5251,42,confirmed
5252,71,confirmed
5253,247,confirmed
5254,27,confirmed
5255,27,confirmed
5256,77,confirmed
5257,77,confirmed
5258,240,confirmed
5259,240,confirmed
5260,,cancelled_by_rider
5261,,cancelled_by_rider
5262,3,confirmed
5263,3,confirmed
5264,3,confirmed
5265,3,confirmed
5266,22,confirmed
5267,27,confirmed
5268,29,confirmed
5269,29,confirmed
5270,203,confirmed
5271,203,confirmed
5272,29,confirmed
5273,203,confirmed
5274,29,confirmed
5275,203,confirmed
5276,29,confirmed
5277,,cancelled_by_rider
5278,25,confirmed
5279,,cancelled_by_rider
5280,73,confirmed
5281,73,confirmed
5282,,cancelled_by_rider
5283,22,cancelled_by_rider
5284,58,confirmed
5285,58,confirmed
5286,251,confirmed
5287,,cancelled_by_rider
5288,,cancelled_by_rider
5289,,cancelled_by_rider
5290,,cancelled_by_rider
5291,,cancelled_by_rider
5292,,cancelled_by_rider
5293,,cancelled_by_rider
5294,,cancelled_by_rider
5295,64,confirmed
5296,111,confirmed
5297,21,confirmed
5298,21,confirmed
5299,21,confirmed
5300,21,confirmed
5301,21,confirmed
5302,,cancelled_by_rider
5303,,cancelled_by_rider
5304,256,confirmed
5305,256,confirmed
5306,48,confirmed
5307,48,confirmed
5308,261,cancelled_by_rider
5309,258,cancelled_by_rider
5310,,cancelled_by_rider
5311,,cancelled_by_rider
5312,,cancelled_by_rider
5313,,cancelled_by_rider
5314,216,confirmed
5315,48,confirmed
5316,27,confirmed
5317,27,confirmed
5318,48,confirmed
5319,27,confirmed
5320,71,confirmed
5321,42,confirmed
5322,21,confirmed
5323,48,confirmed
5324,48,confirmed
5325,48,confirmed
5326,22,confirmed
5327,22,confirmed
5328,22,confirmed
5329,233,confirmed
5330,233,confirmed
5331,233,confirmed
5332,233,confirmed
5333,57,confirmed
5334,61,confirmed
5335,111,confirmed
5336,61,confirmed
5337,249,confirmed
5338,266,confirmed
5339,256,confirmed
5340,249,confirmed
5341,249,confirmed
5342,249,confirmed
5343,240,confirmed
5344,240,confirmed
5345,261,confirmed
5346,57,confirmed
5347,77,confirmed
5348,57,confirmed
5349,77,confirmed
5350,77,confirmed
5351,27,confirmed
5352,57,confirmed
5353,261,cancelled_by_rider
5354,261,cancelled_by_rider
5355,,cancelled_by_rider
5356,251,confirmed
5357,199,confirmed
5358,199,confirmed
5359,258,confirmed
5360,258,confirmed
5361,258,confirmed
5362,258,confirmed
5363,2157,confirmed
5364,2157,confirmed
5365,261,confirmed
5366,264,confirmed
5367,261,confirmed
5368,247,confirmed
5369,31,confirmed
5370,31,confirmed
5371,2157,confirmed
5372,2157,confirmed
5373,2157,confirmed
5374,2157,confirmed
5375,266,confirmed
5376,2157,confirmed
5377,266,confirmed
5378,48,confirmed
5379,48,confirmed
5380,48,confirmed
5381,264,confirmed
5382,23,confirmed
5383,23,confirmed
5384,56,confirmed
5385,199,confirmed
5386,199,confirmed
5387,199,confirmed
5388,32,confirmed
5389,224,confirmed
5390,12,confirmed
5391,256,confirmed
5392,203,confirmed
5393,224,confirmed
5394,27,confirmed
5395,32,confirmed
5396,31,confirmed
5397,257,confirmed
5398,257,confirmed
5399,31,confirmed
5400,119,confirmed
5401,257,confirmed
5402,31,confirmed
5403,119,confirmed
5404,257,confirmed
5405,31,confirmed
5406,119,confirmed
5407,201,confirmed
5408,257,confirmed
5409,201,confirmed
5410,32,confirmed
5411,32,confirmed
5412,231,confirmed
5413,231,confirmed
5414,266,confirmed
5415,232,confirmed
5416,232,confirmed
5417,43,confirmed
5418,43,confirmed
5419,43,confirmed
5420,232,confirmed
5421,232,confirmed
5422,118,confirmed
5423,118,confirmed
5424,71,confirmed
5425,71,confirmed
5426,118,confirmed
5427,118,confirmed
5428,118,confirmed
5429,118,confirmed
5430,77,confirmed
5431,77,confirmed
5432,27,confirmed
5433,118,confirmed
5434,118,confirmed
5435,118,confirmed
5436,57,confirmed
5437,57,confirmed
5438,57,confirmed
5439,57,confirmed
5440,9,confirmed
5441,111,confirmed
5442,265,confirmed
5443,256,confirmed
5444,12,confirmed
5445,1,confirmed
5446,12,confirmed
5447,1,confirmed
5448,1,confirmed
5449,12,confirmed
5450,61,confirmed
5451,216,confirmed
5452,61,confirmed
5453,64,confirmed
5454,61,confirmed
5455,256,confirmed
5456,266,confirmed
5457,224,confirmed
5458,9,confirmed
5459,259,confirmed
5460,111,confirmed
5461,77,confirmed
5462,265,confirmed
5463,77,confirmed
5464,215,confirmed
5465,215,confirmed
5466,215,confirmed
5467,215,confirmed
5468,215,confirmed
5469,77,confirmed
5470,251,confirmed
5471,70,confirmed
5472,251,confirmed
5473,70,confirmed
5474,251,confirmed
5475,42,confirmed
5476,251,confirmed
5477,70,confirmed
5478,256,confirmed
5479,32,confirmed
5480,245,confirmed
5481,51,confirmed
5482,245,confirmed
5483,51,confirmed
5484,245,confirmed
5485,51,confirmed
5486,245,confirmed
5487,51,confirmed
5488,1,confirmed
5489,51,confirmed
5490,51,confirmed
5491,17,confirmed
5492,17,confirmed
5493,69,confirmed
5494,215,confirmed
5495,17,confirmed
